iso,year,gdp_current_usd,gdp_growth_annual,inflation_annual_cpi,credit_private_gdp,broad_money_gdp,current_account_gdp,trade_percent_gdp,exchange_rate_usd,unemployment_rate,gov_debt_percent_gdp,gov_revenue_percent_gdp
USA,1992,6520327000000.0,3.52249718409405,3.02881967814969,118.243163763414,66.0133609863432,-0.791448803104507,19.9505945023923,1.0,7.5,46.0501444176036,17.6483480046323
USA,1991,6158129000000.0,-0.108312888962658,4.23496396453849,119.177672922602,70.0032428680854,0.0462965293516911,19.7864481240974,1.0,6.8,44.0615972806026,18.1313187820521
USA,1990,5963144000000.0,1.8859655853434,5.39795643990325,114.791425711226,71.2235190027274,-1.32399955459737,19.8150673537315,1.0,,40.933943570707,18.2058323595741
USA,1989,5641580000000.0,3.67223783573645,4.82700303008944,117.539952502031,73.3197083086653,-1.76379666689119,19.4151106604887,1.0,,39.128400199944,18.5506542493415
USA,1988,5236438000000.0,4.17698239778066,4.07774110744413,113.690862126055,75.0041917807487,-2.3156580866612,19.0701007058615,1.0,,,18.3821521423533
USA,1987,4855215000000.0,3.45462966457823,3.6645632175169,112.619055040487,75.7492716594425,-3.30875151769798,17.9735809845702,1.0,,,18.7390259751628
USA,1986,4579631000000.0,3.46265505318908,1.89804772234276,110.161710524439,77.1709336407235,-3.21366503109093,16.8979771514343,1.0,,,17.9724086940629
USA,1985,4338979000000.0,4.1695753468006,3.54564415209365,103.684613019629,74.4692242115023,-2.86830150595336,16.603906126303,1.0,,,18.2404662479353
USA,1984,4037613000000.0,7.23645315874113,4.30053547523429,96.7960678673929,73.8990586765002,-2.45214189670976,17.5224074224053,1.0,,,17.7907095107926
USA,1983,3634038000000.0,4.58379098591793,3.21243523316065,96.109272798397,72.9613724457477,-1.21688325768745,16.6655934803103,1.0,,,17.9777977005194
USA,1982,3343789000000.0,-1.80301378770601,6.13142700027493,92.610926323638,73.2369775724485,-0.347121184979076,17.5368122809184,1.0,,,19.7264241254457
USA,1981,3207041000000.0,2.53770126730302,10.3347153402771,89.2380076705677,69.3976784206999,0.149982491648844,19.4259131704272,1.0,,,19.9495422727679
USA,1980,2857307000000.0,-0.256775732470302,13.5492019749684,94.3548659876565,69.5063918577878,0.0744407233804418,20.1098446894226,1.0,,,19.1047024348451
USA,1979,2627333000000.0,3.16598822881279,11.2544711292795,92.9455322882958,68.2967480711429,-0.00596422303529853,18.3761632042836,1.0,,,18.5975664295314
USA,1978,2351599000000.0,5.53520647829761,7.63096383885606,91.6312437392906,69.4992215934775,-0.66962947339236,16.9728342289651,1.0,,,17.7143296965171
USA,1977,2081826000000.0,4.62418651704209,6.5016839947284,90.1764515225629,70.5532066560798,-0.725324786989883,16.4178946751554,1.0,,,17.8357845468353
USA,1976,1873412000000.0,5.38803389552226,5.74481263549085,89.8846858637993,69.9801218311829,0.204973598973424,16.0488456356637,1.0,,,16.6033953022613
USA,1975,1684904000000.0,-0.205619192613284,9.14314686496535,90.4747067249167,70.6022420268454,1.06118805581802,15.5163736331565,1.0,,,17.3084045144412
USA,1974,1545243000000.0,-0.540550186726477,11.0548048048048,92.2866785612489,69.871534768318,0.110015059120151,16.4449863225396,1.0,,,17.9661063017273
USA,1973,1425376000000.0,5.64567976588816,6.17776006377038,94.8388699689857,70.2335383786453,0.53178950676874,13.0792155894304,1.0,,,17.1140807758795
USA,1972,1279110000000.0,5.25550195050253,3.27227824655283,95.7913033840131,71.0361110459616,-0.411223428790331,11.3406196496001,1.0,,,16.721783114822
USA,1971,1164850000000.0,3.29272245508689,4.29276668813051,91.1170788479504,68.6713310726703,-0.0841310039919303,10.7571790359274,1.0,,,
USA,1970,1073303000000.0,0.21660649819502,5.83825533848251,87.6766843401341,65.4016619724346,0.244106277537657,10.7582854049602,1.0,,,
